about_me,created_at,default_trade_preference,email_verified,groups,interests,is_active,num_trades,opt_out_email,referral_id,user_id,username,wants_admin_emails,wants_comment_emails,wants_daily_digest_emails,wants_market_alert_emails,wants_question_resolution_emails 
None,2014-07-04 09:51:41.964755,None,False,User,,True,0,None,bannerad,7349,kammotn,True,False,False,False,True
None,2014-07-04 09:57:28.493381,None,True,User,,True,1,None,community,7350,digitalchrissy,True,False,False,False,True
None,2014-07-04 10:01:47.882889,None,False,User,,True,1,None,community,7351,GlennOdom4839,True,False,False,False,True
None,2014-07-04 10:03:31.395117,None,False,User,,True,0,None,community,7352,harryabbiatt,True,False,False,False,True
None,2014-07-04 10:10:16.167330,None,False,User,,True,0,None,community,7353,scienccepine,True,False,False,False,True
None,2014-07-04 10:19:17.081224,None,False,User,,True,1,None,community,7354,GregoryOdom8453,True,False,False,False,True
None,2014-07-04 10:31:21.120189,None,False,User,,True,1,None,community,7355,LawrenceHagan4251,True,False,False,False,True
None,2014-07-04 10:32:32.949855,None,False,User,,True,0,None,community,7356,lucisist1,True,False,False,False,True
None,2014-07-04 10:35:24.102621,None,False,User,,True,1,None,community,7357,justme42,True,False,False,False,True
None,2014-07-04 10:50:49.218204,None,False,User,,True,1,None,community,7358,edwardearl717,True,False,False,False,True
None,2014-07-04 10:51:52.523472,None,True,User,,True,1,None,community,7359,Vegito,True,False,False,False,True
None,2014-07-04 11:15:11.635158,None,False,User,,True,1,None,community,7360,elainaealy394,True,False,False,False,True
None,2014-07-04 11:19:04.005348,None,True,User,,True,1,None,community,7361,sage,True,False,False,False,True
None,2014-07-04 11:21:15.741819,None,False,User,,True,1,None,community,7362,PatriciaOdom1261,True,False,False,False,True
None,2014-07-04 11:34:03.355453,None,False,User,,True,1,None,community,7363,thrrsrry,True,False,False,False,True
None,2014-07-04 11:38:38.809868,None,False,User,,True,1,None,community,7364,dehundarize,True,False,False,False,True
None,2014-07-04 11:38:52.209138,None,False,User,,True,1,None,community,7365,jake7816238,True,False,False,False,True
None,2014-07-04 11:43:12.672545,None,False,User,,True,1,None,community,7366,elizabethnagy339,True,False,False,False,True
None,2014-07-04 12:20:20.470959,None,False,User,,True,1,None,None,7367,JustRyanRam,True,False,False,False,True
None,2014-07-04 12:58:04.564298,None,True,User,,True,1,None,community,7368,aranguyen,True,False,False,False,True
None,2014-07-04 13:17:18.784820,None,True,"IEEE,User",,True,1,None,IEEE_Fellows,7369,n.tredennick,True,False,False,False,True
None,2014-07-04 13:22:57.409926,None,True,User,,True,1,None,community,7370,jenmee,True,False,False,False,True
None,2014-07-04 13:58:51.929873,None,False,User,,True,1,None,community,7371,forava7,True,False,False,False,True
None,2014-07-04 13:59:47.883968,None,False,User,,True,1,None,community,7372,scooters44,True,False,False,False,True
None,2014-07-04 14:01:24.078980,None,False,User,,True,1,None,community,7373,popkingler,True,False,False,False,True
None,2014-07-04 14:01:33.638892,None,True,User,,True,1,None,community,7374,adamsmith,True,False,False,False,True
None,2014-07-04 14:10:53.815909,None,True,User,,True,1,None,community,7375,massacrejr,True,False,False,False,True
None,2014-07-04 14:15:11.879280,None,True,User,,True,2,None,community,7376,princegj84,True,False,False,False,True
None,2014-07-04 14:21:03.914088,None,False,User,,True,2,None,community,7377,fishslapper,True,False,False,False,True
None,2014-07-04 14:39:02.590812,None,False,User,,True,1,None,community,7378,homesyse,True,False,False,False,True
None,2014-07-04 14:39:59.827505,None,False,User,,True,1,None,community,7379,ewrwer,True,False,False,False,True
None,2014-07-04 14:42:23.550039,None,False,User,"Agriculture,Chemistry,Computational Sciences,Energy,Global Change,Information Systems,Physics,Social Sciences",True,5,None,community,7380,theunpromisedone,True,False,False,False,True
None,2014-07-04 14:55:02.644502,None,True,User,,True,1,None,community,7381,andylong2321,True,False,False,False,True
None,2014-07-04 14:56:52.649828,None,False,User,,True,0,None,community,7382,deedee43x,True,False,False,False,True
None,2014-07-04 14:57:12.182334,None,False,User,,True,1,None,bannerad,7383,Hahavidya,True,False,False,False,True
None,2014-07-04 15:01:47.551759,None,False,User,,True,0,None,community,7384,byurka,True,False,False,False,True
None,2014-07-04 15:06:37.882775,None,False,User,,True,1,None,community,7385,PsyScience,True,False,False,False,True
None,2014-07-04 15:06:41.969121,None,True,User,,True,0,None,community,7386,bailey966,True,False,False,False,True
None,2014-07-04 15:20:22.206845,None,True,User,,True,1,None,community,7387,soulrippper,True,False,False,False,True
None,2014-07-04 15:31:16.019539,None,False,User,"Biology & Medicine,Computational Sciences,Information Systems,SciCast,Social Sciences",True,0,None,community,7388,Sachi-pon,True,False,False,False,True
None,2014-07-04 15:31:42.098950,None,True,User,,True,1,None,community,7389,HeyoKeyo,True,False,False,False,True
None,2014-07-04 15:35:01.067011,None,False,User,,True,2,None,community,7390,jaden12398,True,False,False,False,True
None,2014-07-04 15:37:58.780677,None,False,User,,True,0,None,community,7391,virloren,True,False,False,False,True
None,2014-07-04 15:47:45.687824,None,True,User,,True,0,None,community,7392,blahbob,True,False,False,False,True
None,2014-07-04 15:51:26.968896,None,True,User,,True,1,None,community,7393,faithyja,True,False,False,False,True
None,2014-07-04 15:57:58.699266,None,True,User,,True,1,None,community,7394,MericanKiller,True,False,False,False,True
None,2014-07-04 15:58:06.471835,None,True,User,,True,1,None,community,7395,PandaButt,True,False,False,False,True
None,2014-07-04 16:00:21.583399,None,True,User,,True,1,None,community,7396,mp44pls,True,False,False,False,True
None,2014-07-04 16:04:11.869879,None,True,User,,True,2,None,community,7397,babyrash,True,False,False,False,True
None,2014-07-04 16:07:18.869841,None,False,User,,True,1,None,community,7398,mizfwunky,True,False,False,False,True
None,2014-07-04 16:07:30.778529,None,False,User,,True,1,None,community,7399,littlenathan,True,False,False,False,True
None,2014-07-04 16:39:17.810932,None,True,User,,True,0,None,community,7400,CHYATT14,True,False,False,False,True
None,2014-07-04 16:40:35.700605,None,False,User,,True,1,None,community,7401,kow23577,True,False,False,False,True
None,2014-07-04 16:52:32.518585,None,True,User,,True,1,None,community,7402,bullbull1234,True,False,False,False,True
None,2014-07-04 16:59:19.278555,None,False,User,,True,1,None,community,7403,Mariette,True,False,False,False,True
None,2014-07-04 17:02:37.204482,None,False,User,,True,0,None,community,7404,ihvvh,True,False,False,False,True
None,2014-07-04 17:11:09.668779,None,False,User,,True,1,None,community,7405,mblackmon,True,False,False,False,True
None,2014-07-04 17:12:33.719546,None,True,User,,True,1,None,bannerad,7406,fatality8,True,False,False,False,True
None,2014-07-04 17:13:24.651847,None,False,User,,True,1,None,community,7407,Ronnys93,True,False,False,False,True
None,2014-07-04 17:17:02.662315,None,False,User,,True,0,None,community,7408,abnnfgf211a,True,False,False,False,True
None,2014-07-04 17:32:51.463247,None,True,User,,True,0,None,community,7409,Nicole22Jean,True,False,False,False,True
None,2014-07-04 17:34:16.372029,None,False,User,,True,1,None,community,7410,pgupta011,True,False,False,False,True
None,2014-07-04 17:38:45.264011,None,False,User,,True,0,None,bannerad,7411,PlopLopSop,True,False,False,False,True
None,2014-07-04 17:39:01.935838,None,True,User,,True,2,None,community,7412,cassy,True,False,False,False,True
None,2014-07-04 17:40:41.053906,None,False,User,,True,1,None,community,7413,helenladensack753,True,False,False,False,True
None,2014-07-04 17:43:13.467435,None,True,User,,True,1,None,community,7414,MzSan,True,False,False,False,True
None,2014-07-04 17:54:30.959863,None,False,User,,True,1,None,community,7415,niurkapedrera,True,False,False,False,True
None,2014-07-04 18:05:33.912155,None,False,User,,True,1,None,community,7416,brian09182iwj,True,False,False,False,True
None,2014-07-04 18:07:39.320369,None,False,User,,True,1,None,community,7417,rup93306@doiea.com,True,False,False,False,True
None,2014-07-04 18:20:30.975410,None,False,User,,True,0,None,community,7418,calrloefes,True,False,False,False,True
None,2014-07-04 18:22:49.959795,None,False,User,,True,1,None,community,7419,helendamron861,True,False,False,False,True
None,2014-07-04 18:38:28.408349,None,True,User,,True,1,None,bannerad,7420,nokoro118,True,False,False,False,True
None,2014-07-04 18:42:15.800105,None,False,User,,True,1,None,community,7421,xcloo,True,False,False,False,True
None,2014-07-04 18:49:53.860556,None,False,User,,True,1,None,community,7422,helendandridge246,True,False,False,False,True
None,2014-07-04 18:52:27.201695,None,True,User,,True,0,None,community,7423,georgek,True,False,False,False,True
None,2014-07-04 18:52:37.730433,None,True,User,,True,2,None,community,7424,neff66,True,False,False,False,True
None,2014-07-04 18:54:36.673455,None,True,User,,True,1,None,community,7425,ferretarmy,True,False,False,False,True
None,2014-07-04 19:00:32.405005,None,False,User,,True,1,None,community,7426,lanee1907,True,False,False,False,True
None,2014-07-04 19:02:32.316152,None,False,User,,True,1,None,community,7427,hamsterlove,True,False,False,False,True
None,2014-07-04 19:03:50.601715,None,True,User,,True,1,None,community,7428,milia,True,False,False,False,True
None,2014-07-04 19:04:03.554097,None,True,User,,True,0,None,community,7429,Crabbygab,True,False,False,False,True
None,2014-07-04 19:04:32.764069,None,False,User,,True,1,None,community,7430,helenrambo796,True,False,False,False,True
None,2014-07-04 19:09:52.607252,None,False,User,,True,1,None,community,7431,jones38,True,False,False,False,True
None,2014-07-04 19:14:28.162966,None,False,User,,True,0,None,community,7432,blahblah,True,False,False,False,True
None,2014-07-04 19:25:38.645127,None,False,User,,True,0,None,community,7433,geekbabe,True,False,False,False,True
None,2014-07-04 19:48:18.007152,None,True,User,,True,1,None,community,7434,pisces23,True,False,False,False,True
None,2014-07-04 20:00:02.205350,None,True,User,,True,1,None,community,7435,marketaffair,True,False,False,False,True
None,2014-07-04 20:31:47.651363,None,False,User,,True,1,None,community,7436,xdy95206,True,False,False,False,True
None,2014-07-04 20:34:06.424539,None,False,User,,True,1,None,bannerad,7437,keegsdek,True,False,False,False,True
None,2014-07-04 20:37:32.839512,None,False,User,,True,1,None,community,7438,jackobermeyer689,True,False,False,False,True
None,2014-07-04 20:37:34.123396,None,False,User,,True,1,None,community,7439,randalltay352,True,False,False,False,True
None,2014-07-04 20:38:29.026168,None,False,User,,True,2,None,community,7440,eccentric_circles,True,False,False,False,True
None,2014-07-04 20:51:29.191187,None,False,User,,True,1,None,community,7441,helenwachter664,True,False,False,False,True
None,2014-07-04 20:59:25.147578,None,False,User,,True,0,None,community,7442,emvioh,True,False,False,False,True
None,2014-07-04 21:07:03.112181,None,False,User,,True,1,None,community,7443,weathergirl21,True,False,False,False,True
None,2014-07-04 21:08:36.460114,None,True,User,,True,2,None,community,7444,rkstevens,True,False,False,False,True
None,2014-07-04 21:11:16.706390,None,False,User,,True,1,None,bannerad,7445,heavensent1988,True,False,False,False,True
None,2014-07-04 21:20:02.496416,None,False,User,,True,1,None,community,7446,THEBIGBANG,True,False,False,False,True
None,2014-07-04 21:20:15.733517,None,False,User,,True,1,None,community,7447,henryinman974,True,False,False,False,True
None,2014-07-04 21:20:34.476867,None,False,User,,True,1,None,community,7448,jaimeiniestra531,True,False,False,False,True
None,2014-07-04 21:40:38.211519,None,True,User,,True,0,None,community,7449,fifi112,True,False,False,False,True
None,2014-07-04 21:40:39.652741,None,True,User,,True,1,None,community,7450,gainesvilledude,True,False,False,False,True
None,2014-07-04 21:43:16.050440,None,True,User,,True,1,None,community,7451,SuperShogun666,True,False,False,False,True
None,2014-07-04 21:44:13.459128,None,False,User,,True,1,None,community,7452,merycalifornia,True,False,False,False,True
None,2014-07-04 21:44:29.044067,None,False,User,,True,1,None,community,7453,Jadenzxs,True,False,False,False,True
None,2014-07-04 21:45:57.707482,None,False,User,,True,0,None,community,7454,Scooter,True,False,False,False,True
None,2014-07-04 22:12:22.589973,None,False,User,,True,2,None,community,7455,porfido195454,True,False,False,False,True
None,2014-07-04 22:12:38.791536,None,False,User,,True,0,None,community,7456,jaimeiniestra981,True,False,False,False,True
None,2014-07-04 22:18:51.222536,None,True,User,,True,1,None,community,7457,ultbomber,True,False,False,False,True
None,2014-07-04 22:21:51.647392,None,False,User,,True,1,None,community,7458,photopros,True,False,False,False,True
None,2014-07-04 22:31:57.734813,None,True,User,,True,0,None,community,7459,Lino345,True,False,False,False,True
None,2014-07-04 22:35:45.181811,None,True,User,,True,1,None,community,7460,adsizesample,True,False,False,False,True
None,2014-07-04 22:36:01.496834,None,False,User,,True,0,None,community,7461,twiztidsoul19,True,False,False,False,True
None,2014-07-04 22:48:36.391124,None,True,User,,True,1,None,community,7462,eunderwood6,True,False,False,False,True
None,2014-07-04 22:49:28.149713,None,True,User,,True,1,None,community,7463,doepatelpizza,True,False,False,False,True
None,2014-07-04 22:53:28.746473,None,False,User,,True,1,None,community,7464,MiamiMiss,True,False,False,False,True
None,2014-07-04 22:54:19.341188,None,False,User,,True,1,None,community,7465,jenniferpaearsall446,True,False,False,False,True
None,2014-07-04 23:22:50.677559,None,False,User,,True,1,None,community,7466,fireburning111,True,False,False,False,True
None,2014-07-04 23:44:07.563408,None,False,User,,True,1,None,bannerad,7467,JamesMANNAN`,True,False,False,False,True
None,2014-07-04 23:46:39.290400,None,True,User,,True,0,None,community,7468,jackspicer74,True,False,False,False,True
None,2014-07-04 23:46:58.277008,None,True,User,,True,1,None,community,7469,daichao,True,False,False,False,True
None,2014-07-04 23:51:57.648212,None,False,User,,True,1,None,community,7470,ehabwaad,True,False,False,False,True
None,2014-07-04 23:53:58.399870,None,True,User,,True,1,None,community,7471,JessicaBailey19800,True,False,False,False,True
None,2014-07-04 23:56:52.076314,None,False,User,,True,1,None,community,7472,helenwagner996,True,False,False,False,True
None,2014-07-04 23:57:37.414851,None,True,User,,True,0,None,community,7473,walkerbrenden6,True,False,False,False,True
None,2014-07-05 00:21:04.737407,None,False,User,,True,0,None,community,7474,Robint,True,False,False,False,True
None,2014-07-05 00:28:46.940256,None,False,User,,True,1,None,community,7475,joelrpg23,True,False,False,False,True
None,2014-07-05 00:31:12.231852,None,False,User,,True,1,None,community,7476,cleanhoe@outlook.com,True,False,False,False,True
None,2014-07-05 00:31:40.395011,None,True,User,,True,0,None,community,7477,leblonde123,True,False,False,False,True
None,2014-07-05 00:34:11.518393,None,False,User,,True,0,None,bannerad,7478,helenaearley838,True,False,False,False,True
None,2014-07-05 00:47:06.778687,None,False,User,,True,1,None,community,7479,hazelderby7773,True,False,False,False,True
None,2014-07-05 00:49:18.671175,None,True,User,,True,1,None,community,7480,Beanz03,True,False,False,False,True
None,2014-07-05 00:53:46.678689,None,False,User,,True,1,None,community,7481,helenjackson837,True,False,False,False,True
None,2014-07-05 01:14:35.793066,None,True,User,,True,1,None,community,7482,Rudi,True,False,False,False,True
None,2014-07-05 01:17:36.314015,None,True,User,,True,3,None,community,7483,tide45,True,False,False,False,True
None,2014-07-05 01:25:39.121373,None,False,User,,True,1,None,community,7484,sethbeth8877,True,False,False,False,True
None,2014-07-05 01:31:57.603574,None,False,User,,True,1,None,community,7485,kathleenbaker249,True,False,False,False,True
None,2014-07-05 01:34:16.236742,None,False,User,,True,1,None,community,7486,dan084,True,False,False,False,True
None,2014-07-05 01:35:56.207609,None,False,User,,True,1,None,community,7487,helenneff278,True,False,False,False,True
None,2014-07-05 01:37:56.564328,None,False,User,,True,1,None,community,7488,rivthepo,True,False,False,False,True
None,2014-07-05 01:38:16.133817,None,False,User,,True,0,None,community,7489,theOnlyone,True,False,False,False,True
None,2014-07-05 01:39:40.711462,None,False,User,,True,0,None,community,7490,boelen,True,False,False,False,True
None,2014-07-05 01:40:11.233567,None,False,User,,True,1,None,community,7491,Kurtiemily,True,False,False,False,True
None,2014-07-05 01:41:30.327596,None,False,User,,True,0,None,community,7492,twinklepixie,True,False,False,False,True
None,2014-07-05 01:43:22.742939,None,False,User,"GWU-EMSE-6030,IEEE Spectrum 50th Anniversary,Information Systems",True,1,None,community,7493,junebug67,True,False,False,False,True
None,2014-07-05 01:46:55.333452,None,True,User,,True,1,None,community,7494,hfudif,True,False,False,False,True
None,2014-07-05 02:14:01.707502,None,False,User,,True,0,None,community,7495,kerrypae786,True,False,False,False,True
None,2014-07-05 02:31:50.583361,None,False,User,,True,0,None,community,7496,kevinyeager494,True,False,False,False,True
None,2014-07-05 02:52:40.047564,None,False,User,,True,0,None,community,7497,allencantrell33,True,False,False,False,True
None,2014-07-05 02:55:04.066107,None,False,User,,True,1,None,community,7498,kristahaas612,True,False,False,False,True
None,2014-07-05 03:25:42.443959,None,False,User,,True,1,None,community,7499,helstonjackson388,True,False,False,False,True
None,2014-07-05 03:31:48.062620,None,False,User,,True,1,None,community,7500,maryoakley833,True,False,False,False,True
None,2014-07-05 03:40:09.508272,None,False,User,,True,1,None,community,7501,AllenWalker,True,False,False,False,True
None,2014-07-05 03:43:26.926891,None,False,User,,True,1,None,community,7502,lorikaqerasfa,True,False,False,False,True
None,2014-07-05 03:46:48.231093,None,False,User,,True,1,None,community,7503,henridebs191,True,False,False,False,True
None,2014-07-05 03:49:03.925613,None,False,User,,True,1,None,community,7504,marianeri48,True,False,False,False,True
None,2014-07-05 04:06:35.537294,None,False,User,,True,1,None,community,7505,rogerladd659,True,False,False,False,True
None,2014-07-05 04:09:15.505010,None,False,User,,True,1,None,community,7506,helganason958,True,False,False,False,True
None,2014-07-05 04:23:40.969869,None,False,User,,True,1,None,community,7507,rasimnabiyev398,True,False,False,False,True
None,2014-07-05 04:43:15.059680,None,False,User,,True,0,None,community,7508,lorikaqwerqasfa,True,False,False,False,True
None,2014-07-05 05:31:44.374840,None,False,User,,True,1,None,community,7509,lorieywqeasvgasg,True,False,False,False,True
None,2014-07-05 06:04:11.216577,None,False,User,,True,0,None,community,7510,watson34788,True,False,False,False,True
None,2014-07-05 06:09:49.259643,None,False,User,,True,1,None,bannerad,7511,Shirley2,True,False,False,False,True
None,2014-07-05 06:40:36.172850,None,False,User,,True,1,None,community,7512,heidinason293,True,False,False,False,True
None,2014-07-05 06:58:37.386076,None,False,User,,True,1,None,community,7513,helencadiz338,True,False,False,False,True
None,2014-07-05 07:20:13.074561,None,False,User,,True,1,None,community,7514,helenababcock451,True,False,False,False,True
None,2014-07-05 07:43:42.880019,None,False,User,,True,0,None,community,7515,lorraqwrqasga,True,False,False,False,True
None,2014-07-05 07:47:03.368567,None,False,User,,True,1,None,community,7516,helenajackson322,True,False,False,False,True
None,2014-07-05 08:14:54.190803,None,False,User,,True,1,None,community,7517,helenramsammy971,True,False,False,False,True
None,2014-07-05 09:01:18.458302,None,False,User,,True,1,None,community,7518,willaimcain,True,False,False,False,True
None,2014-07-05 09:19:38.474300,None,True,User,,True,1,None,community,7519,danacz,True,False,False,False,True
None,2014-07-05 09:20:25.231579,None,False,User,,True,1,None,community,7520,dbm9157,True,False,False,False,True
None,2014-07-05 09:24:23.577034,None,False,User,,True,1,None,community,7521,willaimfagan,True,False,False,False,True
None,2014-07-05 09:25:07.323635,None,False,User,,True,1,None,bannerad,7522,Mat19,True,False,False,False,True
None,2014-07-05 09:34:25.237277,None,False,User,,True,1,None,community,7523,janecahall,True,False,False,False,True
None,2014-07-05 09:57:10.837399,None,False,User,,True,1,None,community,7524,willarddale,True,False,False,False,True
None,2014-07-05 10:09:00.413484,None,False,User,,True,1,None,community,7525,daniellewagner,True,False,False,False,True
None,2014-07-05 11:06:00.593860,None,False,User,,True,1,None,community,7526,bonniedanks,True,False,False,False,True
None,2014-07-05 11:39:53.891884,None,False,User,,True,1,None,None,7527,monkeymover,True,False,False,False,True
None,2014-07-05 11:41:36.470196,None,False,User,,True,1,None,None,7528,friendsknow,True,False,False,False,True
None,2014-07-05 11:43:15.047023,None,False,User,,True,1,None,None,7529,goingstrong,True,False,False,False,True
None,2014-07-05 11:44:14.250662,None,False,User,,True,1,None,None,7530,veggieman,True,False,False,False,True
None,2014-07-05 11:44:59.881189,None,False,User,,True,1,None,None,7531,sunny,True,False,False,False,True
None,2014-07-05 12:25:38.835099,None,False,User,,True,0,None,community,7532,sdf43ewd,True,False,False,False,True
None,2014-07-05 12:26:50.254616,None,False,User,"Energy,Global Change",True,2,None,community,7533,minkie2,True,False,False,False,True
None,2014-07-05 12:36:23.965323,None,True,User,,True,1,None,community,7534,beanieday,True,False,False,False,True
None,2014-07-05 13:14:14.967981,None,False,User,,True,0,None,bannerad,7535,aidataranto,True,False,False,False,True
None,2014-07-05 13:38:37.259346,None,False,User,,True,1,None,community,7536,cknittel7,True,False,False,False,True
None,2014-07-05 13:59:55.301815,None,False,User,,True,1,None,community,7537,mariewaldmn165,True,False,False,False,True
None,2014-07-05 14:58:46.135565,None,False,User,,True,0,None,community,7538,Lovemylou,True,False,False,False,True
None,2014-07-05 15:02:28.514384,None,False,User,,True,1,None,community,7539,min2mi,True,False,False,False,True
None,2014-07-05 16:04:29.053512,None,False,User,,True,1,None,community,7540,dawn0146,True,False,False,False,True
None,2014-07-05 16:44:44.391101,None,True,User,,True,1,None,community,7541,htdk2406,True,False,False,False,True
None,2014-07-05 16:50:05.962151,None,False,User,,True,1,None,community,7542,tonymiller5554,True,False,False,False,True
None,2014-07-05 16:51:41.315428,None,True,User,,True,2,None,community,7543,oohzee3,True,False,False,False,True
None,2014-07-05 16:51:45.426761,None,True,User,,True,1,None,community,7544,bnfujdk,True,False,False,False,True
None,2014-07-05 16:52:04.101020,None,False,User,,True,1,None,community,7545,herpsdederps,True,False,False,False,True
None,2014-07-05 16:52:48.037346,None,True,User,,True,1,None,community,7546,mrdosisj,True,False,False,False,True
None,2014-07-05 16:56:35.811118,None,True,User,,True,1,None,community,7547,marco323,True,False,False,False,True
None,2014-07-05 16:57:28.338294,None,False,User,,True,1,None,community,7548,gdgfjhnj12,True,False,False,False,True
None,2014-07-05 17:00:25.499812,None,True,User,,True,1,None,community,7549,xailxail,True,False,False,False,True
None,2014-07-05 17:02:25.408544,None,True,User,,True,1,None,community,7550,rocmarojolo9,True,False,False,False,True
None,2014-07-05 17:04:35.514312,None,False,User,,True,1,None,community,7551,rboy77777,True,False,False,False,True
None,2014-07-05 17:08:06.948506,None,False,User,,True,1,None,community,7552,ijk59813@doiea.com,True,False,False,False,True
None,2014-07-05 17:11:09.777302,None,True,User,,True,1,None,community,7553,Beanz417,True,False,False,False,True
None,2014-07-05 17:11:48.198341,None,True,User,,True,1,None,community,7554,ldh87926@doiea.com,True,False,False,False,True
None,2014-07-05 17:14:21.391995,None,False,User,,True,0,None,bannerad,7555,gfvhbhjn4,True,False,False,False,True
None,2014-07-05 17:16:51.026872,None,False,User,,True,1,None,community,7556,EliTime411,True,False,False,False,True
None,2014-07-05 17:19:14.280403,None,False,User,,True,1,0,community,7557,JefferySanicon,True,False,False,False,True
None,2014-07-05 17:21:55.123525,None,False,User,,True,1,None,community,7558,recker12,True,False,False,False,True
None,2014-07-05 17:22:29.873770,None,True,User,,True,1,None,community,7559,samlym,True,False,False,False,True
None,2014-07-05 17:23:29.506214,None,True,User,,True,1,None,community,7560,Cekilla,True,False,False,False,True
None,2014-07-05 17:24:46.072561,None,False,User,,True,1,None,community,7561,itunes101,True,False,False,False,True
None,2014-07-05 17:25:31.788269,None,False,User,,True,1,None,community,7562,crazycatlady,True,False,False,False,True
None,2014-07-05 17:25:35.926490,None,False,User,,True,1,None,community,7563,Strike97,True,False,False,False,True
None,2014-07-05 17:25:49.863404,None,True,User,,True,1,None,community,7564,mrscicast,True,False,False,False,True
None,2014-07-05 17:26:43.746725,None,True,User,,True,1,None,community,7565,soralasds,True,False,False,False,True
None,2014-07-05 17:27:23.518182,None,False,User,,True,1,None,community,7566,joej7315,True,False,False,False,True
None,2014-07-05 17:27:45.705929,None,True,User,,True,1,None,community,7567,Kreported,True,False,False,False,True
None,2014-07-05 17:30:53.261735,None,True,User,,True,1,None,community,7568,yinka123,True,False,False,False,True
None,2014-07-05 17:31:02.515018,None,True,User,,True,3,None,community,7569,aliceowl,True,False,False,False,True
None,2014-07-05 17:33:23.699845,None,True,User,,True,1,None,community,7570,gfdsr4,True,False,False,False,True
None,2014-07-05 17:33:29.720962,None,True,User,,True,2,None,community,7571,ej8889,True,False,False,False,True
None,2014-07-05 17:35:37.165002,None,False,User,,True,1,None,community,7572,seavale0,True,False,False,False,True
None,2014-07-05 17:35:52.054513,None,True,User,,True,1,None,community,7573,hdfhdfhdr,True,False,False,False,True
None,2014-07-05 17:36:44.425395,None,True,User,,True,0,None,community,7574,dryrrrpp,True,False,False,False,True
None,2014-07-05 17:38:37.507538,None,True,User,,True,1,None,community,7575,fhcgvh,True,False,False,False,True
None,2014-07-05 17:38:42.215455,None,False,User,,True,2,None,community,7576,ToXXiC19,True,False,False,False,True
None,2014-07-05 17:40:39.874795,None,False,User,,True,1,None,community,7577,Super980,True,False,False,False,True
None,2014-07-05 17:40:53.011879,None,True,User,,True,0,None,community,7578,Aole12,True,False,False,False,True
None,2014-07-05 17:42:03.088554,None,True,User,,True,0,None,community,7579,kenjoeylololol,True,False,False,False,True
None,2014-07-05 17:42:23.172370,None,True,User,,True,1,None,community,7580,Udyr,True,False,False,False,True
None,2014-07-05 17:42:50.226375,None,False,User,,True,1,None,bannerad,7581,andy55,True,False,False,False,True
None,2014-07-05 17:44:01.424138,None,True,User,,True,1,None,community,7582,jackwu209,True,False,False,False,True
None,2014-07-05 17:45:56.553058,None,False,User,,True,1,None,bannerad,7583,danielharv,True,False,False,False,True
None,2014-07-05 17:47:14.021700,None,False,User,,True,2,None,community,7584,hollywoodhogan,True,False,False,False,True
None,2014-07-05 17:47:17.978971,None,False,User,,True,1,None,community,7585,Danpolig53mn,True,False,False,False,True
None,2014-07-05 17:52:32.084292,None,True,User,,True,1,None,community,7586,pivotma,True,False,False,False,True
None,2014-07-05 17:53:22.282040,None,False,User,,True,0,None,community,7587,prizesfast,True,False,False,False,True
None,2014-07-05 17:53:28.906740,None,True,User,,True,1,None,community,7588,asdfghjkl123,True,False,False,False,True
None,2014-07-05 17:53:46.038215,None,False,User,,True,1,None,community,7589,Jamesmannan,True,False,False,False,True
None,2014-07-05 17:54:49.779816,None,False,User,,True,1,None,community,7590,iPrinny789,True,False,False,False,True
None,2014-07-05 18:01:01.535321,None,True,User,,True,1,None,None,7591,Tripp,True,False,False,False,True
None,2014-07-05 18:01:24.599589,None,True,User,,True,0,None,community,7592,fdaeDD21,True,False,False,False,True
None,2014-07-05 18:01:24.825772,None,False,User,Business of Science,True,1,None,community,7593,Sciencecools,True,False,False,False,True
None,2014-07-05 18:04:34.555687,None,False,User,,True,1,None,community,7594,Tconnelly,True,False,False,False,True
None,2014-07-05 18:10:53.310852,None,True,User,"Agriculture,SciCast",True,0,None,community,7595,Boogerino,True,False,False,False,True
None,2014-07-05 18:12:24.133475,None,True,User,,True,1,None,community,7596,greftty56657,True,False,False,False,True
None,2014-07-05 18:13:07.195872,None,False,User,,True,1,None,community,7597,jackwu71,True,False,False,False,True
None,2014-07-05 18:14:26.463300,None,True,User,,True,1,None,community,7598,damastteer,True,False,False,False,True
None,2014-07-05 18:14:52.884340,None,True,User,SciCast,True,1,None,community,7599,StryderHyriu,True,False,False,False,True
None,2014-07-05 18:18:09.527892,None,True,User,,True,1,None,bannerad,7600,esrfesfsdf,True,False,False,False,True
None,2014-07-05 18:18:11.956818,None,False,User,,True,1,None,community,7601,mike_mim,True,False,False,False,True
None,2014-07-05 18:19:14.076144,None,True,User,,True,1,None,bannerad,7602,raechu,True,False,False,False,True
None,2014-07-05 18:19:14.987755,None,False,User,,True,0,None,community,7603,goodreplays,True,False,False,False,True
None,2014-07-05 18:19:19.838838,None,False,User,,True,0,None,community,7604,Supermansas,True,False,False,False,True
None,2014-07-05 18:23:55.990889,None,False,User,,True,1,None,community,7605,matnewell,True,False,False,False,True
None,2014-07-05 18:25:21.553644,None,True,User,,True,1,None,community,7606,Tsorn,True,False,False,False,True
None,2014-07-05 18:26:14.234527,None,True,User,,True,1,None,community,7607,hzinck89,True,False,False,False,True
None,2014-07-05 18:27:22.810071,None,True,User,,True,1,None,community,7608,prizerebel45,True,False,False,False,True
